"agency_id","agency_name","address","city","state","zip_code","coordinate_source","latitude","longitude","matched_label","manual_check_reason"
"cm76wpxbb020cvrvgroxnlisn","20th-82nd Judicial District Juvenile Probation Department","P.O. Box 851","Marlin","TX","76661","place_centroid","31.308005","-96.8908895","Marlin, Falls County, Texas, 76661, United States","Review: coordinate uses place centroid."
"cm76wpxbb020kvrvgzdcdb5sl","FALLS CO. CONST. PCT. 2","336 BTW Parkway","MARLIN","TX","76661","place_centroid","31.3080269","-96.8907108","Marlin, Falls County, Texas, 76661, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxbb020svrvgw1cnel2t","FALLS CO. DIST. ATTY.'S OFFICE","125 Bridge Street, Suite 309","MARLIN","TX","76661","place_centroid","31.3079987","-96.8907096","Marlin, Falls County, Texas, 76661, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxbc0211vrvg6fa3jct2","Marlin I.S.D. Police Department","678 Success Ln.","Marlin","TX","76661-2899","place_centroid","31.3078651","-96.8910028","Marlin, Falls County, Texas, 76661, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoe01mtewvgcoxelktd","LEON CO. CONST. PCT. 4","P.O. Box 82","Marquez","TX","77865","place_centroid","31.2393469","-96.2535765","Marquez, Leon County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo800ldewvg9mx2coqk","HARRISON COUNTY SHERIFF'S OFFICE","PO BOX 568","MARSHALL","TX","75671-0568","place_centroid","32.5447756","-94.3661004","Marshall, Harrison County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo800lxewvg7uh7k5ly","MARSHALL POLICE DEPT.","PO BOX 698","MARSHALL","TX","75671-0698","place_centroid","32.5448459","-94.3662661","Marshall, Harrison County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgog01xyewvggkaezuu1","Mart ISD Police Department","1100 J L Davis Ave.","Mart","TX","76664","place_centroid","31.5423911","-96.8336015","Mart, McLennan County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgog01zmewvga7n4s61o","452nd District Attorney's Office","1024 McKinney Ave. ( D.A. Main Office) 111 Austin   ( Invest. Main Off.)","Mason","TX","76865","place_centroid","30.7484761","-99.2319324","Mason, Mason County, Texas, 79856, United States","Review: coordinate uses place centroid."
"cm76wpxb100jbvrvg70ik5ymo","BOWIE CO. CONST. PCT. 5","P. O. BOX 189 508 Broadway","MAUD","TX","75567","place_centroid","33.3329014","-94.3426964","Maud, Bowie County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb300sxvrvgzznpvfy9","CALDWELL CO. CONST. PCT. 3","P.O. BOX 145","MAXWELL","TX","78656","place_centroid","29.881897","-97.7956423","Maxwell, Caldwell County, Texas, 78656, United States","Review: coordinate uses place centroid."
"cm76wpxbb01x5vrvgpfa588of","MAYPEARL ISD Police Department","PO BOX 40","MAYPEARL","TX","76064-0040","place_centroid","32.3114772","-97.0142069","Maypearl, Ellis County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxbb01vrvrvgj1z619eq","MAYPEARL POLICE DEPARTMENT","PO BOX 400","MAYPEARL","TX","76064-0400","place_centroid","32.3113115","-97.0142772","Maypearl, Ellis County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb40102vrvgni5msacc","McLeod ISD Police Dept.","P.O. Box 350","McLeod","TX","75565","place_centroid","32.9445803","-94.0801832","McLeod, Cass County, Texas, 75565, United States","Review: coordinate uses place centroid."
"cm76wpxaz007lvrvg6utatpx0","BANDERA CO. CONST. PCT. 3","P.O. Box 1557","Medina","TX","78055","place_centroid","29.7966102","-99.2464297","Medina, Bandera County, Texas, 78055, United States","Review: coordinate uses place centroid."
"cm7a0bgog022cewvgb12nt448","MENARD CO. SHERIFF'S OFFICE","PO BOX 307","MENARD","TX","76859-0307","place_centroid","30.9204906","-99.7837464","Menard, Menard County, Texas, 76859, United States","Review: coordinate uses place centroid."
"cm7a0bgog022fewvg3jcrryh1","Menard County Constable Pct. 1","PO BOX 398","MENARD","TX","76859-0398","place_centroid","30.9206618","-99.7836908","Menard, Menard County, Texas, 76859, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgof01rpewvgpwzpc7om","LOVING CO. CONST. PCT. 1","100 Bell ST PO Box 104","MENTONE","TX","79754","place_centroid","31.7067317","-103.5985429","Mentone, Loving County, Texas, 79754, United States","Review: coordinate uses place centroid."
"cm76wpxb100icvrvgov1qt7m3","MERIDIAN POLICE DEPARTMENT","PO BOX 739","MERIDAN","TX","76665-0739","zip_centroid","31.929","-97.6443","76665 Meridian, Texas","Review: coordinate uses ZIP centroid."
"cm7a0bgo700crewvg2m5rw3j6","220TH JUDICIAL DIST. ATTY.'S OFFICE","P. O. BOX 368","MERIDIAN","TX","76665","place_centroid","31.9247314","-97.6561096","Meridian, Bosque County, Texas, 76665, United States","Review: coordinate uses place centroid."
"cm76wpxb100i4vrvg9uf9wnnn","BOSQUE CO. CONST. PCT. 1","P. O. BOX 122 500 Hwy 174","MERIDIAN","TX","76665","place_centroid","31.9245521","-97.6560939","Meridian, Bosque County, Texas, 76665, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb100i7vrvg6hys9czy","BOSQUE CO. CONST. PCT. 2","PO Box 122","Meridian","TX","76665","place_centroid","31.9246788","-97.6562817","Meridian, Bosque County, Texas, 76665, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgob012hewvgnssusuyi","Bland ISD Police Department","P.O. Box 216 6164 FM 2194","Merit","TX","75458-0216","place_centroid","33.2157217","-96.2886628","Merit, Hunt County, Texas, 75458, United States","Review: coordinate uses place centroid."
"cm7a0bgoo03bkewvgkbcw2qkn","TAYLOR CO. CONST. PCT. 2","Box 225","MERKEL","TX","79536","place_centroid","32.468588","-100.014347","Merkel, Taylor County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01pyewvglgjnciwd","MEXIA FIRE DEPT.","ARSON INVESTIGATION UNIT P. O. BOX 207","MEXIA","TX","76667","place_centroid","31.6816183","-96.4783677","Mexia, Limestone County, Texas, 76667, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01psewvggirlt44n","MEXIA POLICE DEPARTMENT","PO BOX 207","MEXIA","TX","76667-0207","place_centroid","31.6816057","-96.4781881","Mexia, Limestone County, Texas, 76667, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgog022lewvgzg3mrwtk","TDCJ-PAROLE DIVISION - MIDLAND","P.O. Box 50548","MIDLAND","TX","79710-0548","place_centroid","31.9973662","-102.077948","Midland, Midland County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgol02tfewvgwuaflggc","MILES POLICE DEPARTMENT","PO BOX 398","MILES","TX","76861","place_centroid","31.5973798","-100.1823084","Miles, Runnels County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoq03rfewvgv5ulsng1","WARD CO CONST. PCT. 1","P.O. Box 823","MONAHANS","TX","79756","place_centroid","31.5890519","-102.8861902","Monahans, Ward County, Texas, 79756, United States","Review: coordinate uses place centroid."
"cm7a0bgoh024yewvg4lh6y16t","97TH JUDICIAL DIST. ATTY.'S OFFICE","P. O. Box 55","MONTAGUE","TX","76251-0055","place_centroid","33.6648852","-97.7204561","Montague, Montague County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb5011nvrvgfgwsfb8q","BARBERS HILL ISD POLICE DEPT","P.O. BOX 1108","MONT BELVIEU","TX","77580","place_centroid","29.8477222","-94.890758","Mont Belvieu, Chambers County, Texas, 77580, United States","Review: coordinate uses place centroid."
"cm76wpxb40115vrvgpede6rac","CHAMBERS CO. CONST. PCT. 4","P.O. BOX 827","MONT BELVIEU","TX","77580-0827","place_centroid","29.8478983","-94.8907954","Mont Belvieu, Chambers County, Texas, 77580, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgog01wmewvgc9m33p6k","MOODY POLICE DEPARTMENT","PO BOX 68","MOODY","TX","76557-0068","place_centroid","31.3082273","-97.3613977","Moody, McLennan County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoj02kxewvgslkxkei1","POLK CO. CONST. PCT. 3","RT 1 BOX 12","MOSCOW","TX","75960","place_centroid","30.9132479","-94.8252089","Moscow, Polk County, Texas, 75960, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01lhewvggwiqmehj","LAVACA CO. CONST. PCT. 2","P.O. BOX 86","MOULTON","TX","77975","place_centroid","29.5738993","-97.146207","Moulton, Lavaca County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgol02ttewvgsyr4sap1","RUSK CO. CONST. PCT. 3","P O Box 189 308 NW 2nd","MOUNT ENTERPRISE","TX","75681","place_centroid","31.9179473","-94.6810439","Mount Enterprise, Rusk County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoo03ddewvg3a0eyer8","MOUNT PLEASANT ISD POLICE DEPARTMENT","PO BOX 1117","MOUNT PLEASANT","TX","75456-1117","place_centroid","33.1570582","-94.9694007","Mount Pleasant, Titus County, Texas, 75455, United States","Review: coordinate uses place centroid."
"cm76wpxbc025xvrvg7mfvp81e","FRANKLIN CO. WATER DIST.","PO BOX 559","MOUNT VERNON","TX","75457-0559","place_centroid","33.1890841","-95.2214564","Mount Vernon, Franklin County, Texas, 75457, United States","Review: coordinate uses place centroid."
"cm7a0bgoo03daewvgnre5hhsx","TITUS CO. FRESH WATER SUPP. POLICE DEPT.","P.O. BOX 650","MT. PLEASANT","TX","75456-0650","place_centroid","33.1569602","-94.9695517","Mount Pleasant, Titus County, Texas, 75455, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoi029mewvgvepfoz5c","NACOGDOCHES CO. ATTY.'S OFFICE","101 WEST MAIN RM. 230","NACOGDOCHES","TX","75964","place_centroid","31.6037322","-94.6559702","Nacogdoches, Nacogdoches County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxbc025jvrvgj5lj1m9a","NEEDVILLE I.S.D. POLICE DEPT.","P. O. BOX 412","NEEDVILLE","TX","77461","place_centroid","29.3974305","-95.8380978","Needville, Fort Bend County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgof01svewvghau6596n","NEW DEAL POLICE DEPT.","P. O. BOX 126 404 S. Monroe","NEW DEAL","TX","79350","place_centroid","33.7373052","-101.836558","New Deal, Lubbock County, Texas, 79350, United States","Review: coordinate uses place centroid."
"cm7a0bgol02uaewvgo2w2c58g","NEW LONDON POLICE DEPT.","P. O. BOX 428","NEW LONDON","TX","75682-0428","place_centroid","32.237752","-94.9409173","New London, Rusk County, Texas, 75682, United States","Review: coordinate uses place centroid."
"cm7a0bgol02ujewvgv12kesog","WEST RUSK I.S.D. POLICE DEPARTMENT","P.O. BOX 168","NEW LONDON","TX","75682","place_centroid","32.2375724","-94.9409047","New London, Rusk County, Texas, 75682, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb50124vrvgr0pehn7k","CHEROKEE CO. CONST. PCT. 4","P.O. BOX 56","New Summerfield","TX","75780","place_centroid","31.9807226","-95.0938322","New Summerfield, Cherokee County, Texas, 75780, United States","Review: coordinate uses place centroid."
"cm76wpxb5012gvrvg7f22q9q3","NEW SUMMERFIELD POLICE DEPT.","P.O. Box 38","NEW SUMMERFIELD","TX","75780","place_centroid","31.9806045","-95.093968","New Summerfield, Cherokee County, Texas, 75780, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoi02cgewvg5acmm37j","NEWTON CO. CONST. PCT. 2","P.O.BOX 431","NEWTON","TX","75966","place_centroid","30.8491127","-93.7574139","Newton, Newton County, Texas, 75966, United States","Review: coordinate uses place centroid."
"cm7a0bgoi02ciewvgq1euecin","NEWTON CO. CONST. PCT. 3","P.O.Box 431","Newton","TX","75966","place_centroid","30.8489373","-93.7574544","Newton, Newton County, Texas, 75966, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoi02cnewvgorfmxt60","NEWTON CO. DIST. ATTY.'S OFFICE","P.O. Drawer 36","NEWTON","TX","75966","place_centroid","30.8489447","-93.7573494","Newton, Newton County, Texas, 75966, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoe01ncewvgrx0oy62n","Normangee ISD Police Department","PO BOX 219","Normangee","TX","77871-0219","place_centroid","31.0297095","-96.1169986","Normangee, Leon County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoe01n5ewvgqpszsbyw","NORMANGEE POLICE DEPT.","PO BOX 37","Normangee","TX","77871","place_centroid","31.0298368","-96.1168713","Normangee, Leon County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoe01n8ewvgn6sqfp5d","OAKWOOD POLICE DEPARTMENT","PO BOX 96","OAKWOOD","TX","75855-0096","place_centroid","31.5850881","-95.8497596","Oakwood, Leon County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxba01uovrvgp5tyjf2w","ECTOR CO. I.S.D. POLICE DEPT.","PO BOX 3912","ODESSA","TX","79760-3912","place_centroid","31.8457149","-102.367687","Odessa, Ector County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxba01txvrvgi3ky1m5z","ECTOR CO. SHERIFF'S OFFICE","PO BOX 2066","ODESSA","TX","79760-2066","place_centroid","31.8455531","-102.3676081","Odessa, Ector County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgor03t6ewvgjnmzebd3","WEBB CO. CONST. PCT. 3","23299 State Hwy 359","OILTON","TX","78371","place_centroid","27.4682979","-98.976037","Oilton, Webb County, Texas, 78371, United States","Review: coordinate uses place centroid."
"cm7a0bgos0459ewvg9a2hm34m","OLNEY POLICE DEPT.","101 E Hamilton Street P. O. BOX  546","OLNEY","TX","76374-0546","place_centroid","33.3711244","-98.7566946","Olney, Young County, Texas, 76374, United States","Review: coordinate uses place centroid."
"cm7a0bgoh028qewvgb35p7ivx","OMAHA POLICE DEPT.","P.O. BOX 932","OMAHA","TX","75571","place_centroid","33.1806771","-94.7440964","Omaha, Morris County, Texas, 75571, United States","Review: coordinate uses place centroid."
"cm7a0bgoh028yewvgh0hflfte","PEWITT CISD POLICE DEPARTMENT","PO BOX 1106","OMAHA","TX","75571-1106","place_centroid","33.1805688","-94.7442402","Omaha, Morris County, Texas, 75571, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoj02liewvgubrbwa77","ONALASKA POLICE DEPARTMENT","PO BOX 880","ONALASKA","TX","77360-0880","place_centroid","30.805746","-95.1163261","Onalaska, Polk County, Texas, 77360, United States","Review: coordinate uses place centroid."
"cm7a0bgoj02kvewvgquuowtqe","POLK CO. CONST. PCT. 2","P O BOX 1887","ONALASKA","TX","77360","place_centroid","30.8056022","-95.1162178","Onalaska, Polk County, Texas, 77360, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoj02g2ewvgbqx9o3a7","ORANGE CO. DIST. ATTY.'S OFFICE","ORANGE CO. COURTHOUSE 801 W Division","ORANGE","TX","77630","place_centroid","30.0929879","-93.7365549","Orange, Orange County, Texas, 77630, United States","Review: coordinate uses place centroid."
"cm76wpxb601crvrvgge4id77l","CROCKETT CO. CONST. PCT. 1","PO BOX 2067","OZONA","TX","76943-2067","place_centroid","30.7103053","-101.203296","Ozona, Crockett County, Texas, 76943, United States","Review: coordinate uses place centroid."
"cm76wpxb601covrvgimv8ssm8","CROCKETT COUNTY SHERIFF'S OFFICE","PO BOX 1931","OZONA","TX","76943-1931","place_centroid","30.7104369","-101.2034188","Ozona, Crockett County, Texas, 76943, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb601c7vrvgow6oyt53","COTTLE CO. SHERIFF'S OFFICE","P. O. BOX 887","PADUCAH","TX","79248-0887","place_centroid","34.0133612","-100.303291","Paducah, Cottle County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb601cavrvgmsurnyqt","PADUCAH POLICE DEPT.","P. O. BOX 759","PADUCAH","TX","79248-0759","place_centroid","34.013258","-100.3034384","Paducah, Cottle County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb601a4vrvgkos4booa","CONCHO CO. SHERIFF'S OFFICE","P. O. BOX 67 152 N. Roberts","PAINT ROCK","TX","76866-0067","place_centroid","31.5076777","-99.9221643","Paint Rock, Concho County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoj02hmewvg453v64g8","29TH JUDICIAL DIST. ATTY.'S OFFICE","P.O. BOX 340","PALO PINTO","TX","76484","place_centroid","32.7668959","-98.2993631","Palo Pinto, Palo Pinto County, Texas, 76484, United States","Review: coordinate uses place centroid."
"cm7a0bgoj02hjewvgqpfk0tqh","PALO PINTO CO. ATTY.'S OFFICE","P. O. BOX 190","PALO PINTO","TX","76484","place_centroid","32.7668524","-98.2995378","Palo Pinto, Palo Pinto County, Texas, 76484, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb400ypvrvgfz09n6ia","CARSON CO. SHERIFF'S OFFICE","P. O. BOX 972 201 US Highway 60","PANHANDLE","TX","79068-0972","place_centroid","35.3454637","-101.3806571","Panhandle, Carson County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb400ysvrvg3z1qywki","PANHANDLE POLICE DEPT.","P. O. BOX 129 201 Highway 60","PANHANDLE","TX","79068","place_centroid","35.3455193","-101.3804859","Panhandle, Carson County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgod01ihewvg2wefnmcw","Lamar County CSCD","P.O. Box 977","Paris","TX","75461","place_centroid","33.6617962","-95.555513","Paris, Lamar County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgod01jjewvgwehoygqy","North Lamar ISD Police Department","3130 Norh Main Street","Paris","TX","75460","place_centroid","33.6616175","-95.5554911","Paris, Lamar County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoq03r9ewvgai2uexgk","ROYAL I.S.D. POLICE DEPT.","P. O. BOX 469","PATTISON","TX","77466","place_centroid","29.8252297","-95.9949564","Pattison, Waller County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoq03qmewvgvt4xhncu","WALLER CO. CONST. PCT. 4","P.O. BOX  389","PATTISON","TX","77466","place_centroid","29.8251069","-95.995088","Pattison, Waller County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxbd0278vrvg1k505wn6","FRIO CO. CONST. PCT. 3","P.O. Box 33","Pearsall","TX","78061-0033","place_centroid","28.8921939","-99.095033","Pearsall, Frio County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgok02q2ewvgri83ksuk","REEVES CO. SHERIFF'S OFFICE","PO BOX 910 ATTN: Ernesto E. Lazcano","PECOS","TX","79772-0910","place_centroid","31.4254143","-103.4952894","Pecos, Reeves County, Texas, 79722, United States","Review: coordinate uses place centroid."
"cm7a0bgo900suewvgmtdpb99z","PENITAS POLICE DEPARTMENT","PO BOX 204","PENITAS","TX","78576-0204","place_centroid","26.2306281","-98.4447412","Peñitas, Hidalgo County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgo700c3ewvgss0kj63o","PETERSBURG POLICE DEPARTMENT","PO BOX 326","PETERSBURG","TX","79250-0326","place_centroid","33.8695249","-101.597387","Petersburg, Hale County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgol02v4ewvgng8pohtl","PINELAND POLICE DEPT.","P. O. BOX 6","PINELAND","TX","75968-0006","place_centroid","31.2479659","-93.9743556","Pineland, Sabine County, Texas, 75968, United States","Review: coordinate uses place centroid."
"cm7a0bgos044hewvgkcevxlmu","YOAKUM CO. CRIM. DIST. ATTY.'S OFFICE","P. O. BOX 359","PLAINS","TX","79355","place_centroid","33.1892387","-102.827274","Plains, Yoakum County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoc017fewvgipviplce","PORT ARTHUR ISD POLICE DEPARTMENT","3501 SGT LUCIEN ADAMS BLVD","PORT ARTHUR","TX","77642-6461","place_centroid","29.8716577","-93.9332302","Port Arthur, Jefferson County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgob016rewvg5l04ci35","PORT ARTHUR POLICE DEPT.","PO BOX 1089","PORT ARTHUR","TX","77641-1089","place_centroid","29.871837","-93.9332459","Port Arthur, Jefferson County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb300u2vrvg9w1j0eb0","CALHOUN CO. DIST. ATTY.'S OFFICE","P. O. BOX 1001","PORT LAVACA","TX","77979","place_centroid","28.6149968","-96.6260892","Port Lavaca, Calhoun County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoq03q4ewvgtfb0qxrf","PRAIRIE VIEW A&M POLICE DEPT.","PO BOX 519 36142 Owens Road","PRAIRIE VIEW","TX","77446-0519","place_centroid","30.0857916","-95.9907058","Prairie View, Waller County, Texas, 77446, United States","Review: coordinate uses place centroid."
"cm7a0bgoc018cewvgjh2v8qud","JIM WELLS CO. CONST. PCT. 4","P. O. BOX 1122","PREMONT","TX","78375","place_centroid","27.3605947","-98.1236151","Premont, Jim Wells County, Texas, 78375, United States","Review: coordinate uses place centroid."
"cm7a0bgok02niewvgmffjxdfk","PRESIDIO I.S.D. POLICE DEPT.","PO BOX 1401","PRESIDIO","TX","79845-1401","place_centroid","29.5635581","-104.371552","Presidio, Presidio County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgok02nfewvg21278abt","PRESIDIO POLICE DEPARTMENT","PO BOX 2706","PRESIDIO","TX","79845-2706","place_centroid","29.5637091","-104.371454","Presidio, Presidio County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb400zcvrvggtr3tta4","CASS CO. CONST. PCT. 3","P.O. Box 334","QUEEN CITY","TX","75572","place_centroid","33.1487411","-94.150187","Queen City, Cass County, Texas, United States","Review: coordinate uses place centroid."
"cm76wpxb400zxvrvgmjsvhwyq","QUEEN CITY POLICE DEPT.","P. O. BOX 301 601 LOOP 236","QUEEN CITY","TX","75572-0301","place_centroid","33.1485822","-94.1501025","Queen City, Cass County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgoa0110ewvgx4nc9rwt","HUNT CO. CONST. PCT. 4","PO BOX 494 (Mailing address) 108 E. Main St.","QUINLAN","TX","75474-0494","place_centroid","32.9104544","-96.1334891","Quinlan, Hunt County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgob0128ewvguwgopmb9","QUINLAN I.S.D. POLICE DEPT.","401 E. RICHMOND STREET","QUINLAN","TX","75474","place_centroid","32.9106291","-96.1334456","Quinlan, Hunt County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgob011oewvgwledl5rp","QUINLAN POLICE DEPT.","P. O. BOX 2740 104 E. Main St.","QUINLAN","TX","75474-2740","place_centroid","32.9104325","-96.1333104","Quinlan, Hunt County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgos043aewvgrsdvpsur","WOOD CO. CONST. PCT. 1","P.O. Box 370","QUITMAN","TX","75783","place_centroid","32.7957722","-95.4518285","Quitman, Wood County, Texas, 75783, United States","Review: coordinate uses place centroid."
"cm7a0bgos043lewvgykp7vd26","WOOD CO. CRIM. DIST. ATTY.'S OFFICE","P. O. BOX 689","QUITMAN","TX","75783","place_centroid","32.7958096","-95.4520046","Quitman, Wood County, Texas, 75783, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgos0437ewvgkgji2k8r","WOOD COUNTY SHERRIFF'S OFFICE","PO BOX 307","QUITMAN","TX","75783-0307","place_centroid","32.7959483","-95.4518659","Quitman, Wood County, Texas, 75783, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgop03lbewvgj18oiki0","UPTON CO. CONST. PCT. 2","P O BOX 482","RANKIN","TX","79778-0465","place_centroid","31.2248015","-101.941472","Rankin, Upton County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgop03l3ewvgjleel17r","Upton/Reagan Juvenile Probation Department","P.O. Box 876","Rankin","TX","79778","place_centroid","31.2249525","-101.941374","Rankin, Upton County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgor03y4ewvg4p5umfdy","RAYMONDVILLE I.S.D. POLICE DEPT.","ONE BEARKAT BLVD.","RAYMONDVILLE","TX","78580","place_centroid","26.4814565","-97.783051","Raymondville, Willacy County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgok02qsewvgvy7bsj5g","REFUGIO CO. CONST. PCT. 2","PO Box 132","Refugio","TX","78377","place_centroid","28.3045305","-97.2745885","Refugio, Refugio County, Texas, 78377, United States","Review: coordinate uses place centroid."
"cm7a0bgom033lewvg9uevmv8p","229th JUDICIAL DIST. ATTY.'S OFFICE","401 N. BRITTON AVE. SUITE 417, 3rd Floor","RIO GRANDE CITY","TX","78582","place_centroid","26.3827771","-98.8205251","Rio Grande City, Starr County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgom0342ewvgmiln0t72","RIO GRANDE CITY CISD POLICE DEPARTMENT","1 S FORT RINGGOLD ST","RIO GRANDE CITY","TX","78582-4701","place_centroid","26.3829109","-98.8204047","Rio Grande City, Starr County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgom033uewvgz96apnkz","RIO GRANDE CITY POLICE DEPT.","PO BOX 467 ATTN:  Chief JOSE SOLIS","RIO GRANDE CITY","TX","78582-0467","place_centroid","26.3825971","-98.8205251","Rio Grande City, Starr County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgom033iewvg1y9vkppg","STARR CO. ATTY.'S OFFICE","401 N BRITTON AVE.  RM 405","RIO GRANDE CITY","TX","78582","place_centroid","26.3827645","-98.8203455","Rio Grande City, Starr County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgom0336ewvgyp0m482p","STARR CO. CONST. PCT. 4","401 North Britton Avenue Room 403","Rio Grande City","TX","78582","place_centroid","26.3826764","-98.8203759","Rio Grande City, Starr County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm76wpxb400xsvrvgzbhrtbdv","RIO HONDO I.S.D. POLICE DEPT.","215 COLORADO ST. FM 106","RIO HONDO","TX","78583","place_centroid","26.2353516","-97.5819319","Rio Hondo, Cameron County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoc01avewvgzz8wzgwg","RIO VISTA  I.S.D. POLICE DEPT.","P. O. BOX 369","RIO VISTA","TX","76093","place_centroid","32.2334808","-97.3744605","Rio Vista, Johnson County, Texas, United States","Review: coordinate uses place centroid."
"cm7a0bgoc01a7ewvgdavzadfg","RIO VISTA POLICE DEPT.","P. O. BOX 129 201 SH 174","RIO VISTA","TX","76093-0129","place_centroid","32.2336607","-97.3744668","Rio Vista, Johnson County, Texas, United States (pin offset from duplicate place centroid)","Review: coordinate uses place centroid."
"cm7a0bgod01hrewvgntxss0i6","KLEBERG CO. CONST. PCT. 3","PO BOX 185","RIVIERA","TX","78379","place_centroid","27.2987386","-97.8143004","Riviera, Kleberg County, Texas, 78379, United States","Review: coordinate uses place centroid."
